,Unnamed: 0,date,username,content,label
695,285,2022-05-06 10:55:03+00:00,memahayu,Ketindihan memek https://t.co/oNSCidIFbm,0.0
696,181,2022-05-06 14:58:42+00:00,arrasyi12,@llautbiru @rifaster_ gatel brati dua dua,0.0
697,95,2022-05-06 15:22:22+00:00,Ariansy65401096,@liliklove3 Sama kontol aku aja,1.0
698,58,2022-05-06 15:26:36+00:00,hyymniiez,@Mudahdanhemat1 jelek,0.0
699,271,2022-05-06 15:11:43+00:00,walvin_125,@skeletonys Hah au drimana nih?? Kok pemilihan katanya jelek bgtðŸ˜Ÿ,0.0
700,107,2022-05-06 15:09:22+00:00,2minmnkh,Dih goblok https://t.co/EEPXJ5WkPb,0.0
701,264,2022-05-06 14:45:34+00:00,Naree_ft,@kifli127 @revinavt_ Hak penonton juga kali buat nonton dengan tenang. Mau berisik mah lu nonton di kamar sendirian. Goblok.,0.0
702,24,2022-05-06 15:29:07+00:00,AGnationPower,"3/10 dari fansmu mengatakan lagu barumu jelek jelas itu haters, Tapi liat ini hampir 7/10 mengatakan tidak cocok dgn karakter #AGNEZMO Sejak Patience ft. D Smoke rilis  spotify km mengalami penurunan drastis ðŸ¥º Tidak ada api yg km ciptakan di lagu barumu  ayo sadar @agnezmo ðŸ˜­ https://t.co/AeXJjKmRKr""",0.0
703,32,2022-05-06 14:17:28+00:00,SalepBool,"@Lowanglecorner Semoga ekonomi UMKM bisa terus membaik, harapannya ga ada lagi pandemi susulan #lowanglecorner #Giveaway""",0.0
704,225,2022-05-06 15:17:47+00:00,iamJackthe,"@Celestialgalah1 @JenderalTaik @SuryadiGatot @Juragann_muda2 @YogaAdrianyoga6 @__anomali__ @hlh_kntl @AbulKhaulah @Verbum_Ang @MusuhDajjal10 @discround_ @reanalalaland @mamang_opik @Ruth_Djojoning @Hayuningrat7 @AremaNita__ Lo bahas selalu ga nyambung . https://t.co/wTeF94hhCt""",0.0
705,34,2022-05-06 15:02:11+00:00,Issrfmkzh,ga masuk akal banget memek,1.0
706,47,2022-05-06 14:51:43+00:00,MohAdna49043466,Mah aku mau dong kontol ku d lepit sm memek mu mah bokong mu bikin aku napsu ae mah rasa e aku ke pengen ngewe &amp,1.0
707,210,2022-05-06 14:53:14+00:00,astgmff,org org pada goblok goblok bgt najis,0.0
708,133,2022-05-06 11:19:35+00:00,7_rilv,@KejutKucing Bacot lonte mati aja Lo nying,1.0
709,176,2022-05-06 15:24:45+00:00,hvnsflwr,kata kasar paling fav: asu. so good so classy dapat dipakai dimana saja kapan saja 10/10 recommendedðŸ‘,0.0
710,16,2022-05-06 14:45:08+00:00,nanawrml_,"Darahku udah item banget, kasian kalo minumnya kurang. Semangat sehat lagi yuk banyakin terus minum air putih ðŸš° https://t.co/sOjuuttEL3",0.0
711,95,2022-05-06 12:32:54+00:00,Nitaahaha_,tibo wayah mongso lonte tekoo....rusak yowes kisahe.,0.0
712,299,2022-05-06 02:28:16+00:00,rismanimi,"â€œmau senang, mau susah kalo karakternya memang setia dia akan tetap setiaâ€ mahal karakter setia, ga mudah didapetin apalagi sama orang yang murahan",0.0
713,17,2022-05-06 15:17:15+00:00,anandabcdef,murahan &gt,0.0
714,206,2022-05-06 05:16:32+00:00,duh_sakitt,@adhitama_veri Aku seko kota meh neng kota sakjam. Jembut,1.0
715,24,2022-05-06 14:21:09+00:00,BACODBASE,"bacod! Aku malu banget kondisi daerah bawah item semua, apa ya yg ampuh buat bersihinnya. Biar ga malu sama psangan. https://t.co/V0YrsUklg4",0.0
716,83,2022-05-06 15:33:44+00:00,byuwlax,"Goal ASU, 3-4",0.0
717,117,2022-05-06 15:18:43+00:00,kqazuuha,Gatel bgt pengen fastrep ðŸ˜­,0.0
718,173,2022-05-06 15:18:11+00:00,aldrich654,"@adelladellaide anak terakhir jadi tempat naruh ekspektasi paling tinggi para ortu. Kalo kaka nya jelek ga boleh diikutin, harus achieve ini itu, over protective dari ortu, disuruh-suruh kaka nya, capek lah pokoknya",0.0
719,278,2022-05-06 15:03:15+00:00,Celestialgalah1,"@SuryadiGatot @JenderalTaik @Juragann_muda2 @YogaAdrianyoga6 @__anomali__ @hlh_kntl @iamJackthe @AbulKhaulah @Verbum_Ang @MusuhDajjal10 @discround_ @reanalalaland @mamang_opik @Ruth_Djojoning @Hayuningrat7 @AremaNita__ Lah kan Yesus emang bukan BAPA ðŸ¤£ðŸ¤£ itu modalisme namanya""",0.0
720,153,2022-05-06 15:26:59+00:00,iwearamicrowave,@sayangniki @mushisleep KWOAOWWOAKAKW,0.0
721,143,2022-05-06 15:12:11+00:00,RidwanAcay,@putrii1709 klw ke kontol aku kangen gak,1.0
722,6,2022-05-06 14:08:14+00:00,Theonly__nomin,"Ga di grepe grepe Yudha kan ? Cepet dah selesein  masalah lu pada ,gue udha pengep ni au menguras emosiðŸ˜© https://t.co/0irUwIjTZ1",0.0
723,99,2022-05-06 11:11:02+00:00,boram__jjj,@eunhyuxck Apa? Jembut? Ih kotor bgt,0.0
724,151,2022-05-06 15:19:38+00:00,zedvctive,@thyngkth Yaudah om mphi jelek,0.0
725,199,2022-05-06 14:53:36+00:00,yuansayvki,"Aahh fuck, memeknya gatel.",1.0
726,132,2022-05-06 05:13:54+00:00,gllnkecee,@CHNDREN item banget cuy?,0.0
727,199,2022-05-06 09:08:23+00:00,KangPoer12,@DoanxEwon @aniesbaswedan babi @DoanxEwon anaknya seekor lonte yaa.. pantesan ðŸ¤£ðŸ¤£ðŸ¤£ðŸ˜‚ðŸ¤£ðŸ˜‚ https://t.co/0SdPA92Cw7,1.0
728,206,2022-05-05 16:40:29+00:00,svnwine,@convomf yang badan item mata merah serem banget bikin kaget muluðŸ˜­ðŸ˜”,0.0
729,169,2022-05-06 07:11:58+00:00,Fananyrn_730459,"Itu bukan jenggot tapi jembut mumbul keluar, karena udah nggak laku lagi jadi artis, makanya alih profesi jadi tukang fitnah, Mayan bayarannya buat ngidupin keluarga dan jaga penampilan...ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/CKMEqODySl",1.0
730,40,2022-05-06 14:23:46+00:00,sangpencerah27,"@buset77oye @Maya83206301 @jokowi Heheheh Kadrun Kadrun ðŸ˜‚ðŸ¤£ðŸ˜‚ stres yaa gak bisa nunjukin prestasi wan aibon, ciyee fotonya presiden yg katanya islami tapi yg lagi dekat sama Israel ðŸ˜‚ðŸ¤£ðŸ˜‚, jujungan Islam bahasanya anak lonte",0.0
731,49,2022-05-06 15:36:08+00:00,veeeeeeeea,"Pap kontol dong sayang… DM ya Pengen colmek""",1.0
732,6,2022-05-06 15:29:53+00:00,Beelial2,@haaann_____ Buluu jembut aja udaa kebagusann buat diaa,1.0
733,293,2022-05-05 09:22:31+00:00,avocdd,@ohmybeautybank Aduh cantij banget :( yg item bagus,0.0
734,219,2022-05-06 15:21:54+00:00,rajasgrh,"@tklovestwo pindah lo ke jok blakang, gausa maksain",0.0
735,220,2022-05-04 23:30:04+00:00,momspaggeti,"Lebaran seminggu dirumah, tanggal 8 ke jogja, abis itu masi ada kerjaan di bandung sama jakarta. Kapan aku grepe grepe pc ku lagi ðŸ˜­",0.0
736,12,2022-05-06 15:19:41+00:00,kazunjin_lsrfm,"MENDING LU GANTI BIO DEH NJING. RED IS RED MEMEK KAU RED. MEANWHILE RED ADA BANYAK BANGET MERAH MAROON, MERAH BATA, MERAH DARAH, MERAH MATA KAU KECOLOK BAMBU https://t.co/oSYYYUtbLF",1.0
737,194,2022-05-06 15:29:19+00:00,michinyecja,@Kenshin76350985 Jd kpn kntl km dimaenan hp,1.0
738,275,2022-05-06 03:45:13+00:00,kemlonih,Bagi dua Yaa mpuss.. Kita beli sozisss ajaa murahan.. ðŸ¤­ðŸ¤£ https://t.co/zydxsWGSCM,0.0
739,34,2022-05-06 15:23:38+00:00,saveosu,pernah ga lu digoblok goblok in padahal lu diem aja ðŸ˜­ðŸ˜­ðŸ˜­,0.0
740,254,2022-05-06 15:12:40+00:00,_sins_chann,Langit nya lagi cerah tapi kameranya aku jelek. Padahal bagus banget bintangnya keliatannya https://t.co/2W7702LXnr,0.0
741,229,2022-05-06 15:15:07+00:00,hadisaputrandi,"@sportbible disirvid i pinilty HLH KNTL""",0.0
742,140,2022-05-05 09:41:55+00:00,Protoneutronez,"@szarabd @berpasir4 loh, terus kmrn gw grepe apaan donk?",1.0
743,261,2022-05-04 12:37:38+00:00,redxvermouth,@bumkeykh Widih kalau di grepe sunbae bisa jd emas,0.0
744,171,2022-05-05 05:11:40+00:00,minyoongisdt,@JJK97PRIDE @gntngh @jungqug @jeonjungklook @jjkkook Tapi kalo ayang yg grepe mah bisa dibicarakan lah ya. :D,1.0
745,76,2022-05-06 13:16:42+00:00,fahranjanuarr,"Terlahir menjadi seorang jalang, lonte, psk, pelacur, gundik. https://t.co/xsgEBEGrJa",1.0
746,2,2022-05-06 14:46:41+00:00,avatyar,@skzwowwego Yaudah grepe aja,1.0
747,107,2022-05-06 15:23:05+00:00,niellshelby,"@lilaccountz nangkep sih. cuman mindset lu jelek bgt seakan2 paylater, cc dll. cuma buat ngutang doang",0.0
748,86,2022-05-06 02:42:02+00:00,Gendut81243274,@SusiSaru Ojo grepe ahhh ....nungging wae yukkk ...dek???,1.0
749,153,2022-05-05 08:08:13+00:00,kangyyoon,@S5EOLA @janitralexius Grepe aq kak https://t.co/d0BllaSH4j,1.0
750,137,2022-05-06 15:13:47+00:00,zuhripinasco,milisi kecoa bikin lagu ini bukan arab kan buat orang orang kontol kaya gitu https://t.co/KKrxzSHqNP,1.0
751,10,2022-05-06 13:46:09+00:00,emtivibujangg,"@DYMOS_ Momen di bj tu adalah salah satu momen yang bikin timbul pertanyaan ""aku harus ngapain nih?"". Mau grepe jauh, mau main hape ga sopan. Mau fake desah, aneh. Tp ya ga ada rasanyaaa ðŸ˜‚ðŸ˜‚",0.0
752,64,2022-05-06 15:35:06+00:00,bbdesaturno,asu,0.0
753,30,2022-05-06 12:58:14+00:00,concesrn,@yoashyns ayamnya di grepe atau ayam rasa anggur?,0.0
754,15,2022-05-06 15:29:40+00:00,rnibut,@lqaper jelek bgt anjing gua terakhir,0.0
755,105,2022-05-06 15:09:32+00:00,Yuliartfega,@Yusufs_abiie @fahmi_ferdy @PSSI Justru setelah bagus di level muda ada baiknya Liga goblok. Indonesia di benahin standar nya di naikan.  Club club nya jgn ecek ecek.  Saya ga permah bilang pemain timnas dari kecil sampe tua di karantina cuma orang bodoh ,0.0
756,152,2022-05-06 03:38:19+00:00,akabanehyunjin,gue mau nangis banget liat HYUNIEE rambut item sumpah ganteng banget sihðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­â£ï¸ https://t.co/DJQEHg1O2o,0.0
757,111,2022-05-06 15:09:08+00:00,vppersidedream,goblok https://t.co/Cxe7Bz0Rjp,0.0
758,172,2022-05-06 15:18:12+00:00,yadmi,@tinybinta JELEK LUUU.,0.0
759,260,2022-05-06 01:09:30+00:00,Al_Lebaran76,"@Listy9021 Jembut ternyata bisa tumbuh didagu juga ya, pasti rajin pake firdaus oil",1.0
760,109,2022-05-05 15:08:38+00:00,ninetaleeesss,@bukalakap iya ihhhkkk deg degan giduuu *kaya ada yg mau grepe aja*,1.0
761,81,2022-05-06 15:33:58+00:00,lethelustr,asu td panik banget sampe gak sadar jari tengahku kekelupas agk kedaleman smp berdarahðŸ˜žðŸ˜ž,0.0
762,147,2022-05-06 15:10:19+00:00,rosekece,bibir gue gatel knpy,0.0
763,254,2022-05-06 15:19:40+00:00,pocong_ireng,@pelimati asu,0.0
764,226,2022-05-06 08:23:59+00:00,nikittiest,Tersenyum seperti lonte,1.0
765,194,2022-05-05 02:18:56+00:00,gwkegn,@YAOIBASERP pacar saya itu kenapa mau di grepe grepe,0.0
766,204,2022-05-06 15:16:30+00:00,lipzsti,"@jecqson hahahaha gantian dia ngambek, jelek",0.0
767,76,2022-05-06 15:27:31+00:00,flavouzr,@thehyungg Aku masih memek kok kontolðŸ˜­,0.0
768,21,2022-05-06 14:30:44+00:00,gomnoona,changbin rambut item gila banget sih,0.0
769,15,2022-05-06 15:18:56+00:00,AllysonCrosthw1,"Pacar yang pempek temben, desahan enak Bokep indo sma ngewe di gubuk abg mesum vidio bokep memek basah""",1.0
770,276,2022-05-06 15:03:30+00:00,SuryadiGatot,"@Verbum_Ang @JenderalTaik @Celestialgalah1 @Juragann_muda2 @YogaAdrianyoga6 @__anomali__ @hlh_kntl @iamJackthe @AbulKhaulah @MusuhDajjal10 @discround_ @reanalalaland @mamang_opik @Ruth_Djojoning @Hayuningrat7 @AremaNita__ Lah buang bibel lu klo gtu. Lu ga Nabi2 dihina . Tuhan di bilang Mati. Makanya gw bilang Jahil Murakkab bin jahil mukaab""",0.0
771,17,2022-05-06 15:40:02+00:00,5w1hgooglecom,"kamis minggu lalu, saya ada tugas kelompok tuh pas mau balik ke kelas saya kya ngejokes ngajak guru nge-vlog, prik banget, skrg msh kepikiran jd malu sendiri mau pindah sekolah help meeeðŸ¥ºðŸ¥ºðŸ¥º gimana ya  mana anak kelas diam di tempat  huhuuu maluuuuu asuðŸ˜­ðŸ˜­""",0.0
772,76,2022-05-06 15:28:59+00:00,breezepetals,"@Eindeavour jidatnya ketutupan poni, gapapa? takut kamu gatel-gatel.",0.0
773,35,2022-05-06 12:26:53+00:00,luthfie_91,@sundastruggle Siga domba rek dijual anjir tapi ieu iconik pisan mobil diterpalan tapi ieu teu salah oge sih digrepe mh soalna mun domba mh langsung we teu make grepe ðŸ¤£ðŸ¤£,0.0
774,136,2022-05-06 15:20:49+00:00,dainthereal,"@achaeo Nanti ya, jelek. ðŸ˜¢",0.0
775,263,2022-05-06 11:19:40+00:00,lovingcrust,"@ragageni44 Oohhh oooohhhgh Dea juga udah gatahan om,,, memek anjing betina ini udah gatahan,,, aaahhnggg keluarin di dalem om hamilin memek lonte jilbab ini biar diisi anak om aahhnnhgh zinahi adek terus ooohhhhhðŸ’¦ðŸ’¦ðŸ’¦ðŸ’¦",1.0
776,91,2022-05-06 12:40:43+00:00,fxckmxsxlf_,@convomf dikatain lonte,0.0
777,205,2022-05-06 15:16:26+00:00,vertoast,@beomgyuop @pledis_17 Jelek,0.0
778,204,2022-05-06 14:51:53+00:00,hierophaint,"Gatel, penyakit jelek kumat (biduran) https://t.co/0yb03SCK7F",0.0
779,121,2022-05-06 06:03:00+00:00,inynlinoooooooo,INI TIBAÂ² BANGET HYUNJIN RAMBUT ITEM PADAHAL KONSER KEMARIN BARU RAMBUT MERAH LOCH,0.0
780,193,2022-05-05 02:20:49+00:00,THEJUNGK00K,grepe bagaimana maksudnya? https://t.co/fdoRnvjTok,0.0
781,217,2022-05-06 15:22:04+00:00,taikeringababil,"anjg ini gua cape bgt sama prahara rumah tangga bian sama tari asu, udah deh mending nunggu sampe full eps",0.0
782,66,2022-05-06 15:26:05+00:00,nobwie,"Masa ya tadi pagi pas gw mau bayar beli paket data kemaren di rumah tetangga gw, baru juga nyampe depan rumah ada sodara nya tiba-tiba ngatain gw ""ih kok jelek"" ""Kok potongan nya jelek"" ""Ini emang potong nya gini ya? """,0.0
783,295,2022-05-05 09:22:04+00:00,curio_cherry,"Money can't buy taste ðŸ˜­  Ini ponakanku kok desain rumahnya enggak banget. Lantai ubin item putih kyk papan catur terus pasang wallpaper abu motif bunga item. Di langit2 dipasang bunga palsu abu pink. I cant ðŸ˜­ðŸ˜­ https://t.co/aMN9N8ikHc""",0.0
784,82,2022-05-06 12:42:41+00:00,MuridOnizuka,dengan pekerjaan ini (pelacur) sedikit demi sedikit kau jadi murahan - onizuka #QuotesJDoramaGTO,0.0
785,32,2022-05-06 14:06:18+00:00,ramensusucoklat,"@_ideaal Iyaaa seriuss kayak lu gt, gangantuk samsekk tp makin lama makin lemes tu badan trs tensi turun muka pucet kantong mata item banget dahlah kek mayat hidup pokoknya",0.0
786,128,2022-05-06 11:25:01+00:00,pjshhj,@jakekiths KASIAN JUJUR mana orang2 udah ngatain dia lonte segala macem:(,0.0
787,192,2022-05-06 14:56:15+00:00,ipeheheheh,"tau ga? aku ngeunfoll semua akun perhomoan di ig huaaa seharian ini gada nonton konten humu kek gatel bgt loh anjr pengen search akun yg biasa seliweran di tl ðŸ˜­ keren bgt aku bisa tahan dengan ngebucin bujang tapi agak lemes ya gada asupan"" bujang ensitih seharianðŸ¥´ðŸ’š",0.0
788,49,2022-05-06 13:46:59+00:00,Erlz_,@wahyunulis kok onoo wae ouum drama murahan,0.0
789,281,2022-05-06 14:43:00+00:00,boypabloi,@tanyakanrl Goblok hahahaha,0.0
790,149,2022-05-06 03:47:05+00:00,bms_yudi,"Dunia pelangi demen banget sama sprei motif kotak kotak item ?? FAKTA atau HOAX""",0.0
791,239,2022-05-06 11:50:14+00:00,wadidawuwow,@urlovely__ MEMEK BALE ANJING KESEL GUA,1.0
792,154,2022-05-06 15:02:15+00:00,aphreindite,@surfbinight @convomfs goblok,0.0
793,247,2022-05-06 14:38:16+00:00,chiipsahoyy,gua gatel bgt pengen nyopotin eyelash nya semua jir,0.0
794,74,2022-05-06 13:22:08+00:00,EXPLICITAREA,"/ex ada yeoja lonte, sexy, &amp",1.0
795,285,2022-05-06 15:11:09+00:00,junkyukeem,"@prkjihooan maksudnya kedip berlebihan, nanti bintitan kan jelek",0.0
796,47,2022-05-06 15:37:38+00:00,lilcloudoie,Possessive gf?? Lah lo gatel https://t.co/srptD1IF67,1.0
797,25,2022-05-06 14:49:06+00:00,creampie_99,"@Free_4Palestine @RestyCaayah Tereak2 PKI, 4 jari nunjuk diri sendiri apalagi sejak Si Jumbo penggemar Lonte masuk BUI udah jarang tuch kibar2 bakar2 bendera PKI. Hidup RestyCaayah Kadrun Burik Kerak Daki Pantat Selangkangan",1.0
798,3,2022-05-06 15:22:53+00:00,FakeMouse_,"saking sungkanan jd orang, sampe ga enak nge php lonte di michat",0.0
799,202,2022-05-05 17:16:33+00:00,saiownji,@dansemacabro NGAKAK BANGET TOLONG. MUKANYA ITEM YA ALLAAAAAAAAAAAH.,0.0
800,31,2022-05-06 15:38:25+00:00,byuwlax,"Goal ASU, 3-5",0.0
801,143,2022-05-06 13:23:06+00:00,xangwoi,@cintawakanda @ngodoed aaaaaaaaa memek ((menangis dan merengek)),0.0
802,108,2022-05-06 10:32:54+00:00,BkBahrul,@cheatizxn Cuma bagus di luarnya dalamnya sama seperti junjungannya imam JEMBUT,1.0
803,264,2022-05-06 15:12:16+00:00,auliadeaagatha,@Natzxora Jelek betul ngingetin nya,0.0
804,13,2022-05-06 15:08:59+00:00,imnoturss_,Tim LonTe (Lontong Sate) https://t.co/gVqAWZ0IMn,0.0
805,177,2022-05-06 08:52:27+00:00,ArdisonArdison1,"@ChusnulCh__ Hoax murahan,",0.0
806,107,2022-05-05 15:14:32+00:00,sakarifice,@oflunes Dari kecil tangannya udah suka grepe grepe,1.0
807,26,2022-05-06 15:07:58+00:00,365hornknee,@alter18base aku punya memek juga tapi aku geleuhðŸ˜­,0.0
808,40,2022-05-06 10:47:48+00:00,brother_uchan,@bukanakdajjal Paling grepe grepe toketnya si ayang..,1.0
809,148,2022-05-06 15:11:30+00:00,elouissaella,@lamentconfs kontol,1.0
810,110,2022-05-06 14:04:58+00:00,vidio__indo,Bokep indo sma ngewe di gubuk abg mesum vidio bokep memek basah,1.0
811,241,2022-05-05 13:57:34+00:00,mcflurry_sy,"@ohmybeautybank Aku gapernah pake hatomugi, tpi hadalabo gk bangetðŸ˜­ mukanya jadi kusem bgt. Lembabnya sih oke, tpi jadi butek njir tambah item muka wðŸ¥²",0.0
812,239,2022-05-06 02:59:58+00:00,hestriyahasyim,@PlorensiaPutrii Kepribadian lemah jembut ðŸ˜­ðŸ¤£ðŸ˜­ðŸ¤£,1.0
813,140,2022-05-06 15:28:06+00:00,BuzzerNas24,"@SekarJayanti07 Pancen asu ðŸ˜„""",0.0
814,80,2022-05-06 15:28:24+00:00,tuuutiw,Deket mata kaki gua tbtb banyak bentol gtt trs gatel bgt hhhhwjskqla,0.0
815,270,2022-05-06 14:44:46+00:00,jjongininie,@Richie2_5 goblok emang translatenyaðŸ˜­ðŸ˜­,0.0
816,262,2022-05-04 12:36:29+00:00,bumkeykh,"@redxvermouth grepe bkn sembarang grepe nehh, tgn ajaib ihir",1.0
817,240,2022-05-06 11:49:22+00:00,zeroovia,@kwapela Memek,1.0
818,81,2022-05-06 03:34:46+00:00,WhoresXnxx,@kimokai16 toketnya bulet kimokay enak bgt itu di grepe https://t.co/l8DLF5KgPL,1.0
819,22,2022-05-06 13:15:44+00:00,sinryurjin,@ilsahengker grepe anzay,0.0
820,287,2022-05-04 09:42:59+00:00,ismaliafbr,@spinachpiie dih bahaya ni masi kecil aja udh grepe grepe kasi maki aja biar paham tu bocah jing,1.0
821,123,2022-05-06 15:29:45+00:00,rrwicak,Asu gblok ngentot,1.0
822,43,2022-05-06 14:02:50+00:00,winmetawii_n,"@bws2gf Cheap artinya murah, tapi gak tau itu bisa dipakai buat kata murahan gitu apa nggak ðŸ˜­ðŸ˜­",0.0
823,68,2022-05-06 15:33:19+00:00,ayanganva,@NarendraCanva ya anva sih ngasih notif trs gmn ga gatel nih tngan mau buka twt,0.0
824,162,2022-05-05 06:17:32+00:00,roslje,@krujennie lu dah kek rental aja teh grepe,1.0
825,236,2022-05-06 15:20:42+00:00,menganjingg,"gajinya kgak seberapa capeknya ga kira2 asu emg, fix sih akhir mei resign. awas aja kalo smpe ditahan2",0.0
826,278,2022-05-06 14:30:02+00:00,gaftheread,Ada yg pernah dagu nya gatel gegara pake masker gk?,0.0
827,121,2022-05-06 13:50:27+00:00,whosyouhere,memek,1.0
828,68,2022-05-06 06:10:15+00:00,aforisme_,"@satuduartiga1 Gue entot mekinya, temen gue cuma boleh grepe sama sepong aja, masalah meki cuma buat gue",1.0
829,201,2022-05-06 05:44:39+00:00,KangHendro2,@Lucknuut Bukan hanya kerugian di belakang hari saat dukung wan jembut tapi juga kebodohan yang nyata,1.0
830,64,2022-05-06 13:42:19+00:00,althafMu,@fahtirxx @FantasticSleman Mak lu lonte,1.0
831,26,2022-05-06 14:32:49+00:00,hailkens,"Nom noman jembut, nyusahi panitia ðŸ¥± https://t.co/S619COdXLp",1.0
832,186,2022-05-06 15:17:05+00:00,jeonghanivrse,"@awspaw GA PERNAH JELEKðŸ˜­ðŸ˜­ðŸ˜­ pas yg dia scene berenang juga maish tetep ganteng gue sampe kek ""hahhh ganteng bgt"" gitu tau kaðŸ˜­ðŸ˜­ https://t.co/kwQK9HpW8m",0.0
833,190,2022-05-06 08:03:28+00:00,ea71823ffb7f44b,"Ini tas aku beli 200 rb, tahun 2019 sekarang masih .dipake buat kerja. Klo yg 35 cepet putus talinya. Klo 200 rb itu awet bertahun2. Moga kaya cinta kita awet gak cepet putus soalnya bukan wanita murahan yeeee.... https://t.co/vuwp0xgEEL",0.0
834,252,2022-05-06 15:08:23+00:00,kanjutkeito,@maochaewy atut pawanya ka chisan dilan kinnie,0.0
835,104,2022-05-06 09:23:06+00:00,callayeet,"@lilcmfycld wkwk gak ada rules deh kayanya tp emang mereka seleranya gitu.. item atau gak putih, kalo style baju jg gak berani terlalu wow, takut digunjing knetz ðŸ˜‚ dulu ada kasus artis pake baju belahan dadanya kebuka banget terus jd bermasalah gitchuu  redup lgsg karirnya ðŸ˜¬""",0.0
836,291,2022-05-06 02:40:34+00:00,odeeelll,Semua gegara Spiker aktiv murahan ngent........ bikin pagi libur orang keganggu tetangga anjengasdf&amp,0.0
837,71,2022-05-06 13:23:55+00:00,venadiga,lonte kok teriak lonte,1.0
838,80,2022-05-06 15:34:08+00:00,minniioreoo,@umikalsumsum @jojobaaaoil lahyo ngotot ae ancen asu iku,0.0
839,251,2022-05-04 14:44:27+00:00,jvdas_iskariot,@BitterBallance @Arul70848368 @Rudi_Tarigan @signoriandi1 @Ah_entahlah @machbeach @Ruth_Djojoning @reanalalaland @__anomali__ @adindasoraya10 @FortuneJono @DeHoutman_id @Bajultobat @JoeWongJaVa @Juragann_muda2 @BarathaAtmadja @iamJackthe @masiha_kafirun @,0.0
840,55,2022-05-06 14:47:28+00:00,AangSofyan,@Rimarrimargas Hehe Aya Aya wae  pikabitaeun ....memek berbulu lembut,1.0
841,240,2022-05-04 16:26:37+00:00,EARTH7pm,digrepe grepe https://t.co/h7wKqcBqqu,1.0
842,131,2022-05-06 15:14:36+00:00,manalee213,"@jjaejaepeach Alah gatel mah gatel aja lu bella. Nih lu sama kaya si nana ya cuma bedanya nana bar2 sekalian lu menye2 banget. Nanti sok paling merasa tersakiti. Sok paling baik lu""",0.0
843,37,2022-05-06 15:36:54+00:00,rutosahie,Orang Orang KONTOL,1.0
844,232,2022-05-06 14:51:17+00:00,mzinerva,"knp org ini sangat goblok, egk sekolah kh https://t.co/NbpQsoimEN",0.0
845,15,2022-05-06 15:27:07+00:00,Achapupunggung,yang mulia hakim kejaksaan apa boleh saya pinjem palu sidang nya buat getok kepala si goblok?? https://t.co/PkX8OY870T,0.0
846,108,2022-05-06 15:18:53+00:00,iwillbethewine,"Kenapa banyak yg pap kontol sih, udh gitu ga pada disensor ðŸ¤¢",0.0
847,281,2022-05-05 23:32:12+00:00,SalepBool,"Maklum otaknya udah kebakar, Kalo perokok yg emang karna kebutuhan bukan karna gegayaan  pasti nyari tempat yg asepnya ga ganggu orang https://t.co/is1WtEogEg""",0.0
848,6,2022-05-06 15:31:19+00:00,InNuKi,"@Sobat_Anies Kalau memang BENAR BISA KERJA, BENAR mempersatukan bangsa, TIDAK main POLITIK KOTOR, mau WNI garis keturunan apapun akan didukung rakyat. Jadi buktikan saja itu semua dulu, ngga usah kawatir soal isu yang katanya murahan ini.",0.0
849,18,2022-05-06 14:39:57+00:00,sxoobien,@taexhyunn Keren banget emang mana item semua,0.0
850,283,2022-05-06 10:56:48+00:00,sooyoungie__e,"@min69yu_ Jadinya gini ya? Memek lu enak banget dasar miskin  kafir lu""""""",1.0
851,104,2022-05-06 15:23:18+00:00,Alulacressida,"@convomf Gua jelek, gua ga pantes bahagia,mentally ill",0.0
852,110,2022-05-06 11:42:59+00:00,sofearozaidi_,@ayuazizz Perempuan murahan hshshsh,1.0
853,13,2022-05-06 15:30:04+00:00,Akaaakooo_,"@lilastxx Yah emang kamu gak ngerasa, yah tapi kan kamu udah publikasi video itu dan reaksi orang bermacam2. Kalau kebanyakan fikiran jelek yah di td lah",0.0
854,185,2022-05-06 14:57:51+00:00,akugakasyik,Cok gak kuat melaku sampekan gatel ðŸ˜­ https://t.co/1n9e95mKWQ,0.0
855,91,2022-05-06 01:28:26+00:00,mirr85009370,@FWBESS F2* tangsel cari temen peluk grepe,0.0
856,189,2022-05-05 02:39:41+00:00,Tanheyung,@goldenclxset Memangnya dia beneran mau grepe kamu?,0.0
857,115,2022-05-06 15:17:20+00:00,spiktodevil,habis hepi hepi jd badmood kontol,1.0
858,260,2022-05-06 07:08:16+00:00,khaisunnyy,@zouuuiee @moonareas semangat betul ngatain lonteðŸ™‚ðŸ˜€,0.0
859,1,2022-05-06 14:51:31+00:00,dactilyfera,"@goriorioboy Apaan, aku di grepe kok cute",0.0
860,173,2022-05-06 12:56:27+00:00,hdkanjeng,@detikcom Memek,0.0
861,70,2022-05-06 13:29:23+00:00,MomoiMomoi12,@DorraMungkin Kek lonte,1.0
862,57,2022-05-06 12:27:51+00:00,katrinindita,@hmnleost @ohmybeautybank Salah satu faktor bibir item juga dr lipstick aku pernah gitu soalnya ðŸ˜­ kesel banget waktu itu ganti lipstick plus pakai salah satu lipbalm Oriflame,0.0
863,131,2022-05-05 11:29:00+00:00,damnoise,"@IdiotIndonesian @Partono_ADjem Grepe grepe laah, ngapain lagi ðŸ˜‚",0.0
